Date,Open,High,Low,Close,Adj Close,Volume
1981-09-14,0.08537899702787399,0.08537899702787399,0.07868299633264542,0.07924100011587143,0.06139931455254555,112246400
1981-09-21,0.07979899644851685,0.08035700023174286,0.06361600011587143,0.06361600011587143,0.049292393028736115,177564800
1981-09-28,0.06417399644851685,0.0742190033197403,0.06417399644851685,0.07366099953651428,0.05707566440105438,342585600
1981-10-05,0.07589299976825714,0.08426299691200256,0.07533500343561172,0.08314699679613113,0.06442584097385406,195910400
1981-10-12,0.0859379991889,0.08705399930477142,0.08091499656438828,0.08147300034761429,0.0631287544965744,168425600
1981-10-19,0.08314699679613113,0.08816999942064285,0.08314699679613113,0.08482100069522858,0.06572292745113373,193401600
1981-10-26,0.08482100069522858,0.0898440033197403,0.08482100069522858,0.08928599953651428,0.0691826194524765,240262400
1981-11-02,0.08928599953651428,0.0898440033197403,0.07979899644851685,0.08035700023174286,0.062264032661914825,137065600
1981-11-09,0.08147300034761429,0.08761200308799744,0.08091499656438828,0.08091499656438828,0.06269638240337372,125507200
1981-11-16,0.08035700023174286,0.08537899702787399,0.07979899644851685,0.08482100069522858,0.06572292745113373,165222400
1981-11-23,0.0820309966802597,0.08482100069522858,0.08035700023174286,0.08426299691200256,0.06529059261083603,134915200
1981-11-30,0.08370500057935715,0.08537899702787399,0.08258900046348572,0.08482100069522858,0.06572292745113373,242502400
1981-12-07,0.08537899702787399,0.0859379991889,0.08370500057935715,0.08370500057935715,0.06485822796821594,257689600
1981-12-14,0.0820309966802597,0.10267899930477142,0.08091499656438828,0.10212100297212601,0.079127736389637,245190400
1981-12-21,0.09821400046348572,0.09988799691200256,0.09709800034761429,0.0976559966802597,0.07566802948713303,168044800
1981-12-28,0.09430799633264542,0.09933000057935715,0.09319200366735458,0.09877199679613113,0.07653278857469559,147660800
1982-01-04,0.09877199679613113,0.09877199679613113,0.08482100069522858,0.08872800320386887,0.06875023245811462,299824000
1982-01-11,0.08370500057935715,0.09040199965238571,0.07979899644851685,0.08928599953651428,0.0691826194524765,207424000
1982-01-18,0.09096000343561172,0.09319200366735458,0.08872800320386887,0.09263399988412857,0.07177677005529404,166924800
1982-01-25,0.09040199965238571,0.09151799976825714,0.08649600297212601,0.09096000343561172,0.07047969102859497,190041600
1982-02-01,0.09096000343561172,0.09151799976825714,0.08816999942064285,0.08816999942064285,0.06831789016723633,186614400
1982-02-08,0.08314699679613113,0.08426299691200256,0.08258900046348572,0.08370500057935715,0.06485822796821594,172569600
1982-02-15,0.08258900046348572,0.08482100069522858,0.0820309966802597,0.08370500057935715,0.06485822796821594,101875200
1982-02-22,0.08314699679613113,0.08314699679613113,0.08147300034761429,0.08147300034761429,0.0631287544965744,147347200
1982-03-01,0.0820309966802597,0.08258900046348572,0.0742190033197403,0.0742190033197403,0.05750805139541626,177452800
1982-03-08,0.07366099953651428,0.0742190033197403,0.06808000057935715,0.06808000057935715,0.052751291543245316,243712000
1982-03-15,0.06808000057935715,0.07477699965238571,0.06305799633264542,0.0742190033197403,0.05750805139541626,271152000
1982-03-22,0.07979899644851685,0.08035700023174286,0.07254499942064285,0.07254499942064285,0.0562109649181366,311651200
1982-03-29,0.0742190033197403,0.07979899644851685,0.0742190033197403,0.07924100011587143,0.06139931455254555,339651200
1982-04-05,0.07924100011587143,0.07979899644851685,0.07756700366735458,0.078125,0.060534603893756866,211321600
1982-04-12,0.078125,0.07868299633264542,0.07142899930477142,0.07533500343561172,0.058372773230075836,511526400
1982-04-19,0.07477699965238571,0.07477699965238571,0.06863799691200256,0.06863799691200256,0.05318364500999451,295747200
1982-04-26,0.0703129991889,0.07087100297212601,0.06528999656438828,0.06584800034761429,0.05102183669805527,587059200
1982-05-03,0.06808000057935715,0.07310300320386887,0.06808000057935715,0.07254499942064285,0.0562109649181366,370809600
1982-05-10,0.07198700308799744,0.07198700308799744,0.06528999656438828,0.06528999656438828,0.05058947578072548,355824000
1982-05-17,0.06473200023174286,0.06473200023174286,0.0625,0.06361600011587143,0.049292393028736115,339987200
1982-05-24,0.06417399644851685,0.06473200023174286,0.0625,0.0625,0.04842767491936684,177273600
1982-05-31,0.061941999942064285,0.06305799633264542,0.05859399959445,0.05859399959445,0.04540112987160683,157942400
1982-06-07,0.05859399959445,0.06026799976825714,0.05691999942064285,0.059709999710321426,0.046265874058008194,191452800
1982-06-14,0.059709999710321426,0.06026799976825714,0.05747799947857857,0.05747799947857857,0.04453641548752785,155971200
1982-06-21,0.05747799947857857,0.0625,0.05747799947857857,0.05915199965238571,0.045833490788936615,169680000
1982-06-28,0.05915199965238571,0.05915199965238571,0.05357100069522858,0.05357100069522858,0.04150909557938576,242435200
1982-07-05,0.05189700052142143,0.05189700052142143,0.04910700023174286,0.05078100040555,0.039347294718027115,410816000
1982-07-12,0.05189700052142143,0.059709999710321426,0.05189700052142143,0.05915199965238571,0.045833490788936615,391686400
1982-07-19,0.059709999710321426,0.06473200023174286,0.059709999710321426,0.06305799633264542,0.048860032111406326,258697600
1982-07-26,0.060825999826192856,0.060825999826192856,0.05747799947857857,0.06026799976825714,0.04669821634888649,243174400
1982-08-02,0.061941999942064285,0.0625,0.054687999188899994,0.054687999188899994,0.04237459972500801,434716800
1982-08-09,0.05524599924683571,0.059709999710321426,0.05524599924683571,0.05859399959445,0.04540112987160683,294828800
1982-08-16,0.059709999710321426,0.0664059966802597,0.059709999710321426,0.06584800034761429,0.05102183669805527,313689600
1982-08-23,0.06863799691200256,0.07979899644851685,0.06863799691200256,0.07533500343561172,0.058372773230075836,891766400
1982-08-30,0.07645100355148315,0.08258900046348572,0.07645100355148315,0.0820309966802597,0.06356114894151688,483526400
1982-09-06,0.078125,0.08147300034761429,0.07756700366735458,0.08091499656438828,0.06269638240337372,273369600
1982-09-13,0.08147300034761429,0.08482100069522858,0.07924100011587143,0.07924100011587143,0.06139931455254555,366553600
1982-09-20,0.07979899644851685,0.08426299691200256,0.07979899644851685,0.08091499656438828,0.06269638240337372,497190400
1982-09-27,0.08091499656438828,0.08370500057935715,0.08091499656438828,0.08258900046348572,0.06399348378181458,310172800
1982-10-04,0.08258900046348572,0.1054690033197403,0.08035700023174286,0.10491099953651428,0.08128953725099564,910313600
1982-10-11,0.10491099953651428,0.11049100011587143,0.10100399702787399,0.10267899930477142,0.0795600488781929,1094800000
1982-10-18,0.10267899930477142,0.11941999942064285,0.10267899930477142,0.11551299691200256,0.08950439095497131,848489600
1982-10-25,0.11551299691200256,0.11607100069522858,0.10379499942064285,0.1132809966802597,0.08777498453855515,879648000
1982-11-01,0.1132809966802597,0.14229899644851685,0.11216499656438828,0.13448700308799744,0.10420629382133484,1120918400
1982-11-08,0.13448700308799744,0.15178599953651428,0.1283479928970337,0.1445309966802597,0.11198876053094864,756022400
1982-11-15,0.1445309966802597,0.14620499312877655,0.1333709955215454,0.13783499598503113,0.10680045187473297,700739200
1982-11-22,0.13783499598503113,0.13783499598503113,0.125558003783226,0.12946400046348572,0.10031425207853317,365478400
1982-11-29,0.12946400046348572,0.15067000687122345,0.125,0.14174099266529083,0.10982698947191238,628297600
1982-12-06,0.14174099266529083,0.155691996216774,0.1289059966802597,0.13057999312877655,0.10117895156145096,788323200
1982-12-13,0.12946400046348572,0.13560299575328827,0.12332600355148315,0.13448700308799744,0.10420629382133484,718121600
1982-12-20,0.13448700308799744,0.14285700023174286,0.13169600069522858,0.14285700023174286,0.11069171875715256,337926400
1982-12-27,0.14285700023174286,0.15067000687122345,0.1322540044784546,0.1333709955215454,0.10334157943725586,462470400
1983-01-03,0.1333709955215454,0.13616099953651428,0.12276799976825714,0.12276799976825714,0.09512589871883392,747936000
1983-01-10,0.12276799976825714,0.14732100069522858,0.12165199965238571,0.14732100069522858,0.11415058374404907,720630400
1983-01-17,0.14732100069522858,0.17410700023174286,0.14508900046348572,0.16685299575328827,0.12928491830825806,1734745600
1983-01-24,0.16685299575328827,0.1875,0.15457600355148315,0.18303599953651428,0.14182411134243011,1187715200
1983-01-31,0.18303599953651428,0.202566996216774,0.1791290044784546,0.19642899930477142,0.1522015929222107,1132902400
1983-02-07,0.19642899930477142,0.2109380066394806,0.18192000687122345,0.20758900046348572,0.16084881126880646,932108800
1983-02-14,0.20758900046348572,0.20814700424671173,0.19029000401496887,0.202566996216774,0.15695758163928986,608988800
1983-02-21,0.203683003783226,0.21707600355148315,0.203683003783226,0.20870499312877655,0.1617135852575302,535001600
1983-02-28,0.20870499312877655,0.2109380066394806,0.19307999312877655,0.1992190033197403,0.15436334908008575,661852800
1983-03-07,0.1992190033197403,0.1997770071029663,0.18470999598503113,0.18917399644851685,0.14658008515834808,773024000
1983-03-14,0.18861599266529083,0.19419600069522858,0.1791290044784546,0.19196400046348572,0.14874187111854553,488185600
1983-03-21,0.19196400046348572,0.20145100355148315,0.18861599266529083,0.19252200424671173,0.149174302816391,506307200
1983-03-28,0.19196400046348572,0.19866099953651428,0.18638400733470917,0.18861599266529083,0.14614778757095337,351254400
1983-04-04,0.18861599266529083,0.18861599266529083,0.172433003783226,0.1757809966802597,0.1362026184797287,759248000
1983-04-11,0.1757809966802597,0.20591500401496887,0.17299099266529083,0.20424099266529083,0.15825462341308594,845667200
1983-04-18,0.20535700023174286,0.23549099266529083,0.20535700023174286,0.22767899930477142,0.17641538381576538,1035014400
1983-04-25,0.22767899930477142,0.22935299575328827,0.21595999598503113,0.22544600069522858,0.17468518018722534,698902400
1983-05-02,0.22544600069522858,0.24888400733470917,0.21261200308799744,0.2460940033197403,0.19068415462970734,572835200
1983-05-09,0.2460940033197403,0.24720999598503113,0.233816996216774,0.23716500401496887,0.18376556038856506,323724800
1983-05-16,0.23716500401496887,0.2544640004634857,0.22823700308799744,0.2539060115814209,0.19673728942871094,596937600
1983-05-23,0.2539060115814209,0.2723209857940674,0.24888400733470917,0.2650670111179352,0.20538528263568878,545372800
1983-05-30,0.264508992433548,0.27511200308799744,0.25279000401496887,0.2739959955215454,0.21230383217334747,287593600
1983-06-06,0.2739959955215454,0.282366007566452,0.26060301065444946,0.264508992433548,0.2049528956413269,378537600
1983-06-13,0.264508992433548,0.2650670111179352,0.2377229928970337,0.2505579888820648,0.19414307177066803,722086400
1983-06-20,0.2505579888820648,0.25223198533058167,0.233816996216774,0.2377229928970337,0.18419790267944336,587641600
1983-06-27,0.2377229928970337,0.2377229928970337,0.20424099266529083,0.21986599266529083,0.17036157846450806,1049417600
1983-07-04,0.21986599266529083,0.22042399644851685,0.20535700023174286,0.2064729928970337,0.15998408198356628,337590400
1983-07-11,0.2064729928970337,0.2154020071029663,0.19698700308799744,0.19810299575328827,0.15349867939949036,459984000
1983-07-18,0.19810299575328827,0.2070309966802597,0.18192000687122345,0.1953130066394806,0.1513368785381317,991468800
1983-07-25,0.1953130066394806,0.1953130066394806,0.15122799575328827,0.155691996216774,0.12063679099082947,1136531200
1983-08-01,0.155691996216774,0.16238799691200256,0.14174099266529083,0.15122799575328827,0.11717791110277176,881462400
1983-08-08,0.15122799575328827,0.155691996216774,0.1478790044784546,0.14955399930477142,0.11588083952665329,553974400
1983-08-15,0.14955399930477142,0.15513400733470917,0.14620499312877655,0.15067000687122345,0.11674554646015167,478419200
1983-08-22,0.15067000687122345,0.1523440033197403,0.13392899930477142,0.13783499598503113,0.10680045187473297,575209600
1983-08-29,0.13783499598503113,0.171875,0.13392899930477142,0.16964299976825714,0.13144662976264954,919945600
1983-09-05,0.17299099266529083,0.17745499312877655,0.13616099953651428,0.1367190033197403,0.1059357225894928,1086288000
1983-09-12,0.1367190033197403,0.14620499312877655,0.13002200424671173,0.13113799691200256,0.10161133855581284,1036604800
1983-09-19,0.13113799691200256,0.14955399930477142,0.09933000057935715,0.10825899988412857,0.08388368785381317,3511222400
1983-09-26,0.10881700366735458,0.11551299691200256,0.09877199679613113,0.10323700308799744,0.07999245077371597,1960022400
1983-10-03,0.10323700308799744,0.10602699965238571,0.0898440033197403,0.09096000343561172,0.07047969102859497,992454400
1983-10-10,0.0898440033197403,0.10714299976825714,0.0820309966802597,0.1015629991889,0.07869531959295273,1942281600
1983-10-17,0.1015629991889,0.1015629991889,0.08426299691200256,0.08872800320386887,0.06875023245811462,1178172800
1983-10-24,0.08872800320386887,0.0976559966802597,0.07979899644851685,0.09319200366735458,0.07220915704965591,735795200
1983-10-31,0.09430799633264542,0.10770100355148315,0.09375,0.09430799633264542,0.07307389378547668,1136777600
1983-11-07,0.09430799633264542,0.09653999656438828,0.07700899988412857,0.08928599953651428,0.0691826194524765,2065212800
1983-11-14,0.08928599953651428,0.09319200366735458,0.08482100069522858,0.09207600355148315,0.07134443521499634,499475200
1983-11-21,0.09207600355148315,0.09709800034761429,0.08928599953651428,0.09151799976825714,0.07091205567121506,361849600
1983-11-28,0.09151799976825714,0.09598200023174286,0.08816999942064285,0.08872800320386887,0.06875023245811462,394060800
1983-12-05,0.08872800320386887,0.09877199679613113,0.08816999942064285,0.09653999656438828,0.07480331510305405,406694400
1983-12-12,0.09653999656438828,0.11160700023174286,0.09375,0.11049100011587143,0.08561316877603531,966044800
1983-12-19,0.11049100011587143,0.11160700023174286,0.10267899930477142,0.10993299633264542,0.08518078923225403,702240000
1983-12-26,0.10993299633264542,0.11272300034761429,0.10825899988412857,0.10881700366735458,0.08431607484817505,419596800
1984-01-02,0.10881700366735458,0.12946400046348572,0.10881700366735458,0.12388399988412857,0.0959906056523323,917011200
1984-01-09,0.12388399988412857,0.12723200023174286,0.1132809966802597,0.12165199965238571,0.09426118433475494,795961600
1984-01-16,0.12165199965238571,0.13169600069522858,0.1210940033197403,0.12779000401496887,0.09901715070009232,798224000
1984-01-23,0.12779000401496887,0.13002200424671173,0.11439699679613113,0.11662899702787399,0.09036915004253387,1225056000
1984-01-30,0.11662899702787399,0.11886200308799744,0.10323700308799744,0.109375,0.08474843204021454,1066083200
1984-02-06,0.109375,0.11160700023174286,0.09988799691200256,0.10881700366735458,0.08431607484817505,910268800
1984-02-13,0.10881700366735458,0.11941999942064285,0.10658500343561172,0.11160700023174286,0.0864778608083725,755507200
1984-02-20,0.11160700023174286,0.12332600355148315,0.11104899644851685,0.1210940033197403,0.09382879734039307,576531200
1984-02-27,0.1210940033197403,0.125,0.11216499656438828,0.12165199965238571,0.09426118433475494,749145600
1984-03-05,0.12165199965238571,0.12221000343561172,0.11216499656438828,0.11774600297212601,0.09123463928699493,465001600
1984-03-12,0.11830399930477142,0.12388399988412857,0.11774600297212601,0.11886200308799744,0.09209934622049332,517507200
1984-03-19,0.11830399930477142,0.11941999942064285,0.11160700023174286,0.11383900046348572,0.08820731937885284,343100800
1984-03-26,0.11383900046348572,0.11662899702787399,0.109375,0.11049100011587143,0.08561316877603531,316668800
1984-04-02,0.11049100011587143,0.11272300034761429,0.10267899930477142,0.10491099953651428,0.08128953725099564,374841600
1984-04-09,0.10491099953651428,0.11774600297212601,0.10491099953651428,0.11495500057935715,0.08907203376293182,363753600
1984-04-16,0.11495500057935715,0.12667399644851685,0.11216499656438828,0.12611599266529083,0.09772006422281265,724147200
1984-04-23,0.12611599266529083,0.1372770071029663,0.12221000343561172,0.13448700308799744,0.10420629382133484,1460816000
1984-04-30,0.13448700308799744,0.14955399930477142,0.1333709955215454,0.13448700308799744,0.10420629382133484,1604848000
1984-05-07,0.13448700308799744,0.15345999598503113,0.1333709955215454,0.1439729928970337,0.11155644804239273,1256438400
1984-05-14,0.14341500401496887,0.14341500401496887,0.1283479928970337,0.1328130066394806,0.10290917754173279,887129600
1984-05-21,0.1328130066394806,0.1439729928970337,0.1289059966802597,0.13169600069522858,0.10204367339611053,1218694400
1984-05-28,0.13169600069522858,0.13560299575328827,0.125,0.13560299575328827,0.10507100820541382,884016000
1984-06-04,0.13560299575328827,0.1372770071029663,0.12388399988412857,0.12779000401496887,0.09901715070009232,849699200
1984-06-11,0.12779000401496887,0.1333709955215454,0.12611599266529083,0.12946400046348572,0.10031425207853317,507830400
1984-06-18,0.12946400046348572,0.1367190033197403,0.12667399644851685,0.12779000401496887,0.09901715070009232,621577600
1984-06-25,0.12779000401496887,0.1289059966802597,0.10825899988412857,0.11830399930477142,0.09166698157787323,953724800
1984-07-02,0.11830399930477142,0.11886200308799744,0.10825899988412857,0.11216499656438828,0.08691021054983139,527564800
1984-07-09,0.11216499656438828,0.12165199965238571,0.11049100011587143,0.11774600297212601,0.09123463928699493,788704000
1984-07-16,0.11774600297212601,0.11774600297212601,0.11160700023174286,0.1132809966802597,0.08777498453855515,502947200
1984-07-23,0.1132809966802597,0.12332600355148315,0.109375,0.1210940033197403,0.09382879734039307,691017600
1984-07-30,0.1210940033197403,0.12276799976825714,0.10714299976825714,0.12221000343561172,0.09469355642795563,1532137600
1984-08-06,0.12221000343561172,0.13783499598503113,0.12165199965238571,0.12723200023174286,0.09858478605747223,1908681600
1984-08-13,0.12723200023174286,0.13504500687122345,0.1210940033197403,0.12276799976825714,0.09512589871883392,893155200
1984-08-20,0.12276799976825714,0.13057999312877655,0.11886200308799744,0.125558003783226,0.09728768467903137,692720000
1984-08-27,0.125558003783226,0.12667399644851685,0.11662899702787399,0.11830399930477142,0.09166698157787323,409763200
1984-09-03,0.11830399930477142,0.11997800320386887,0.11607100069522858,0.11830399930477142,0.09166698157787323,437830400
1984-09-10,0.11830399930477142,0.12723200023174286,0.11551299691200256,0.12444200366735458,0.09642301499843597,804339200
1984-09-17,0.12779000401496887,0.12946400046348572,0.11830399930477142,0.11997800320386887,0.0929640606045723,562352000
1984-09-24,0.11997800320386887,0.12165199965238571,0.10993299633264542,0.11216499656438828,0.08691021054983139,696102400
1984-10-01,0.11160700023174286,0.11439699679613113,0.109375,0.11104899644851685,0.0860455259680748,559507200
1984-10-08,0.11104899644851685,0.11160700023174286,0.10044600069522858,0.1015629991889,0.07869531959295273,985644800
1984-10-15,0.10714299976825714,0.12221000343561172,0.10658500343561172,0.11439699679613113,0.08863970637321472,1091216000
1984-10-22,0.11439699679613113,0.11830399930477142,0.109375,0.10993299633264542,0.08518078923225403,741216000
1984-10-29,0.11049100011587143,0.11272300034761429,0.11049100011587143,0.11104899644851685,0.0860455259680748,260198400
1984-11-05,0.11104899644851685,0.11774600297212601,0.10267899930477142,0.10379499942064285,0.08042481541633606,944496000
1984-11-12,0.10770100355148315,0.10993299633264542,0.10323700308799744,0.10379499942064285,0.08042481541633606,616627200
1984-11-19,0.10379499942064285,0.10770100355148315,0.0976559966802597,0.10602699965238571,0.08215425908565521,812044800
1984-11-26,0.10714299976825714,0.11830399930477142,0.10714299976825714,0.11049100011587143,0.08561316877603531,922163200
1984-12-03,0.11049100011587143,0.12667399644851685,0.10881700366735458,0.12165199965238571,0.09426118433475494,1293084800
1984-12-10,0.12165199965238571,0.12165199965238571,0.11383900046348572,0.11774600297212601,0.09123463928699493,508323200
1984-12-17,0.12053599953651428,0.1283479928970337,0.11941999942064285,0.12053599953651428,0.09339643269777298,1047043200
1984-12-24,0.12276799976825714,0.1289059966802597,0.12276799976825714,0.1283479928970337,0.099449522793293,398809600
1984-12-31,0.13002200424671173,0.13057999312877655,0.12444200366735458,0.12667399644851685,0.09815241396427155,686940800
1985-01-07,0.12667399644851685,0.13504500687122345,0.125,0.1328130066394806,0.10290917754173279,960870400
1985-01-14,0.1367190033197403,0.13895100355148315,0.125,0.12779000401496887,0.09901715070009232,1625478400
1985-01-21,0.13057999312877655,0.13504500687122345,0.12667399644851685,0.1322540044784546,0.10247605293989182,1896294400
1985-01-28,0.13504500687122345,0.1367190033197403,0.12667399644851685,0.12779000401496887,0.09901715070009232,1542329600
1985-02-04,0.13057999312877655,0.13560299575328827,0.13057999312877655,0.1333709955215454,0.10334157943725586,980000000
1985-02-11,0.13616099953651428,0.1372770071029663,0.12221000343561172,0.125,0.09685534983873367,1700944000
1985-02-18,0.12444200366735458,0.12444200366735458,0.11774600297212601,0.12332600355148315,0.09555824100971222,904556800
1985-02-25,0.12332600355148315,0.12388399988412857,0.10714299976825714,0.11104899644851685,0.0860455259680748,1257580800
1985-03-04,0.11272300034761429,0.11607100069522858,0.09263399988412857,0.09598200023174286,0.07437093555927277,1685017600
1985-03-11,0.09933000057935715,0.10379499942064285,0.09653999656438828,0.10100399702787399,0.07826220989227295,1179584000
1985-03-18,0.10212100297212601,0.10323700308799744,0.09821400046348572,0.09933000057935715,0.07696513086557388,944025600
1985-03-25,0.09933000057935715,0.1015629991889,0.09653999656438828,0.09877199679613113,0.07653278857469559,559529600
1985-04-01,0.09877199679613113,0.10100399702787399,0.09207600355148315,0.09319200366735458,0.07220915704965591,746009600
1985-04-08,0.09319200366735458,0.09821400046348572,0.08761200308799744,0.09319200366735458,0.07220915704965591,908745600
1985-04-15,0.09542399644851685,0.10267899930477142,0.09542399644851685,0.10044600069522858,0.07782985270023346,549180800
1985-04-22,0.10044600069522858,0.10100399702787399,0.09653999656438828,0.0976559966802597,0.07566802948713303,507158400
1985-04-29,0.0976559966802597,0.09821400046348572,0.0859379991889,0.08928599953651428,0.0691826194524765,702172800
1985-05-06,0.08928599953651428,0.09151799976825714,0.08816999942064285,0.09040199965238571,0.0700472965836525,571289600
1985-05-13,0.09040199965238571,0.09877199679613113,0.08816999942064285,0.09709800034761429,0.07523567974567413,781804800
1985-05-20,0.09709800034761429,0.09933000057935715,0.08091499656438828,0.08091499656438828,0.06269638240337372,1298931200
1985-05-27,0.07979899644851685,0.08035700023174286,0.07533500343561172,0.07756700366735458,0.06010221689939499,1441865600
1985-06-03,0.07589299976825714,0.07924100011587143,0.07142899930477142,0.07310300320386887,0.056643322110176086,2010780800
1985-06-10,0.07310300320386887,0.07366099953651428,0.06584800034761429,0.06584800034761429,0.05102183669805527,1810032000
1985-06-17,0.0664059966802597,0.07366099953651428,0.0664059966802597,0.07198700308799744,0.05577859655022621,1030489600
1985-06-24,0.07700899988412857,0.08258900046348572,0.07700899988412857,0.08035700023174286,0.062264032661914825,960086400
1985-07-01,0.08091499656438828,0.08147300034761429,0.07700899988412857,0.07868299633264542,0.06096693500876427,286249600
1985-07-08,0.07868299633264542,0.08091499656438828,0.07868299633264542,0.07979899644851685,0.061831653118133545,458102400
1985-07-15,0.07979899644851685,0.08147300034761429,0.07700899988412857,0.07756700366735458,0.06010221689939499,633203200
1985-07-22,0.07756700366735458,0.07756700366735458,0.07254499942064285,0.0742190033197403,0.05750805139541626,975318400
1985-07-29,0.0742190033197403,0.0742190033197403,0.0703129991889,0.0703129991889,0.05448153614997864,396704000
1985-08-05,0.0703129991889,0.07142899930477142,0.0664059966802597,0.06808000057935715,0.052751291543245316,515872000
1985-08-12,0.06808000057935715,0.06919600069522858,0.06473200023174286,0.06528999656438828,0.05058947578072548,576217600
1985-08-19,0.06696400046348572,0.06808000057935715,0.06584800034761429,0.06584800034761429,0.05102183669805527,359161600
1985-08-26,0.06752199679613113,0.06863799691200256,0.0664059966802597,0.06696400046348572,0.05188656225800514,218512000
1985-09-02,0.06696400046348572,0.06752199679613113,0.06584800034761429,0.06696400046348572,0.05188656225800514,210627200
1985-09-09,0.06808000057935715,0.07198700308799744,0.06808000057935715,0.0703129991889,0.05448153614997864,522883200
1985-09-16,0.0703129991889,0.07645100355148315,0.06808000057935715,0.07477699965238571,0.057940419763326645,662368000
1985-09-23,0.07533500343561172,0.07700899988412857,0.07087100297212601,0.07087100297212601,0.05491386353969574,364672000
